salary,employment_type,region,tenure_years,enrolled,hist_enrollment_rate_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level,has_application_date,days_contact_to_app,contact_after_app,no_prior_record,prior_year_enrolled_clean,last_contact_channel_clean,plan_tier_requested_clean,broker_channel_clean,has_dependents_bin,tenure_inconsistent
70545.08,Full-time,Midwest,1.8,1,0.617,595,4.4,469,18,High,1,7.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
58120.13,Full-time,Northeast,2.5,1,0.612,455,3.1,151,38,Low,1,26.0,0,0,1,Email,Standard,Direct,1,0
58687.91,Full-time,West,0.8,0,0.613,574,4.7,437,28,Low,1,18.0,0,1,0,SMS,Standard,Direct,1,0
51347.52,Part-time,Midwest,0.3,0,0.617,595,4.4,469,18,High,1,25.0,0,1,0,SMS,Basic,Employer-Sponsored,1,0
72153.55,Full-time,South,3.1,1,0.628,481,3.3,324,17,Medium,1,5.0,0,0,1,Email,Standard,Direct,1,0
69909.28,Full-time,Northeast,0.1,1,0.612,455,3.1,151,38,Low,1,5.0,0,1,0,Phone,Standard,Direct,1,0
72465.0,Full-time,Midwest,0.7,1,0.617,595,4.4,469,18,High,1,159.0,0,1,0,Phone,Standard,Direct,1,0
88813.38,Full-time,West,1.4,1,0.613,574,4.7,437,28,Low,1,6.0,0,0,1,Email,Gold,Employer-Sponsored,0,0
81941.33,Contract,West,4.8,1,0.613,574,4.7,437,28,Low,1,22.0,0,0,0,Unknown,Standard,Direct,1,0
60336.89,Contract,Midwest,2.2,0,0.617,595,4.4,469,18,High,1,32.0,0,0,0,Phone,Silver,Employer-Sponsored,0,0
83892.32,Full-time,South,2.7,1,0.628,481,3.3,324,17,Medium,1,3.0,0,0,1,Unknown,Silver,Direct,1,0
51679.59,Full-time,Northeast,0.6,0,0.612,455,3.1,151,38,Low,1,16.0,0,1,0,Email,Basic,Direct,0,0
48700.33,Part-time,South,0.8,0,0.628,481,3.3,324,17,Medium,1,-66.0,1,1,0,Email,Bronze,Employer-Sponsored,0,0
45576.5,Full-time,West,10.4,1,0.613,574,4.7,437,28,Low,1,16.0,0,1,0,Unknown,Bronze,Employer-Sponsored,1,0
57849.89,Full-time,South,2.4,1,0.628,481,3.3,324,17,Medium,1,206.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
66749.37,Full-time,Midwest,5.1,1,0.617,595,4.4,469,18,High,1,56.0,0,0,1,Unknown,Silver,Direct,1,0
51126.15,Full-time,Northeast,3.8,1,0.612,455,3.1,151,38,Low,1,9.0,0,1,0,Unknown,Basic,Employer-Sponsored,1,0
24945.84,Part-time,Northeast,8.2,0,0.612,455,3.1,151,38,Low,1,4.0,0,0,0,Phone,Basic,Direct,0,0
84581.79,Full-time,West,1.9,1,0.613,574,4.7,437,28,Low,1,27.0,0,0,1,Email,Silver,Third-Party,1,0
95831.24,Full-time,South,5.8,1,0.628,481,3.3,324,17,Medium,1,33.0,0,0,1,Phone,Premium,Direct,1,0
57138.35,Full-time,South,1.3,0,0.628,481,3.3,324,17,Medium,1,8.0,0,0,0,Phone,Silver,Third-Party,0,0
67698.95,Full-time,West,2.4,1,0.613,574,4.7,437,28,Low,1,98.0,0,0,1,Phone,Standard,Direct,0,0
56815.77,Full-time,Midwest,2.3,0,0.617,595,4.4,469,18,High,1,19.0,0,0,0,Phone,Silver,Employer-Sponsored,0,0
59741.41,Part-time,West,5.6,0,0.613,574,4.7,437,28,Low,1,102.0,0,1,0,Phone,Silver,Third-Party,0,0
47311.13,Part-time,Midwest,2.7,0,0.617,595,4.4,469,18,High,1,-30.0,1,0,0,Unknown,Basic,Third-Party,0,0
69693.32,Full-time,Northeast,11.0,1,0.612,455,3.1,151,38,Low,1,18.0,0,0,1,Email,Silver,Third-Party,1,0
68115.37,Full-time,West,1.4,0,0.613,574,4.7,437,28,Low,1,8.0,0,1,0,SMS,Standard,Employer-Sponsored,0,0
40274.43,Contract,Northeast,3.7,0,0.612,455,3.1,151,38,Low,1,22.0,0,0,0,Email,Bronze,Direct,0,0
52414.56,Part-time,Midwest,7.8,0,0.617,595,4.4,469,18,High,1,3.0,0,0,1,Unknown,Basic,Employer-Sponsored,1,0
61569.26,Full-time,West,1.9,1,0.613,574,4.7,437,28,Low,1,25.0,0,0,1,Email,Silver,Third-Party,1,0
35030.28,Full-time,West,3.7,0,0.613,574,4.7,437,28,Low,1,144.0,0,0,0,Phone,Unknown,Direct,1,0
67622.94,Full-time,Midwest,4.5,1,0.617,595,4.4,469,18,High,1,23.0,0,0,0,Unknown,Standard,Direct,1,0
48112.36,Part-time,South,3.0,0,0.628,481,3.3,324,17,Medium,1,6.0,0,0,0,Phone,Unknown,Direct,0,0
51338.9,Full-time,South,5.4,1,0.628,481,3.3,324,17,Medium,1,41.0,0,0,1,Email,Basic,Employer-Sponsored,1,0
76929.15,Part-time,Midwest,1.3,0,0.617,595,4.4,469,18,High,0,,0,0,1,SMS,Standard,Third-Party,0,0
58400.73,Full-time,West,0.1,0,0.613,574,4.7,437,28,Low,1,19.0,0,1,0,SMS,Standard,Third-Party,0,0
70673.05,Full-time,South,5.4,1,0.628,481,3.3,324,17,Medium,1,54.0,0,0,1,Unknown,Silver,Employer-Sponsored,0,0
53538.72,Full-time,Northeast,1.9,0,0.612,455,3.1,151,38,Low,1,5.0,0,1,0,Unknown,Basic,Employer-Sponsored,1,0
79953.56,Full-time,Midwest,0.1,1,0.617,595,4.4,469,18,High,1,92.0,0,1,0,Email,Silver,Direct,1,0
76235.71,Full-time,Midwest,4.4,0,0.617,595,4.4,469,18,High,1,24.0,0,0,0,Email,Silver,Third-Party,0,0
57192.18,Full-time,Northeast,0.1,0,0.612,455,3.1,151,38,Low,1,11.0,0,1,0,Email,Standard,Direct,0,0
63534.94,Full-time,Midwest,0.3,1,0.617,595,4.4,469,18,High,1,16.0,0,1,0,SMS,Silver,Third-Party,0,0
72767.44,Full-time,Northeast,1.6,1,0.612,455,3.1,151,38,Low,1,18.0,0,0,1,Email,Standard,Employer-Sponsored,0,0
69946.85,Full-time,Northeast,0.5,1,0.612,455,3.1,151,38,Low,1,22.0,0,1,0,SMS,Standard,Direct,1,0
80497.66,Part-time,South,1.8,0,0.628,481,3.3,324,17,Medium,1,12.0,0,0,0,Email,Standard,Third-Party,0,0
90695.59,Full-time,Northeast,0.2,1,0.612,455,3.1,151,38,Low,1,-128.0,1,1,0,Unknown,Premium,Employer-Sponsored,0,0
54213.33,Contract,South,4.3,0,0.628,481,3.3,324,17,Medium,1,18.0,0,0,0,Unknown,Basic,Employer-Sponsored,1,0
54055.62,Full-time,Midwest,13.4,0,0.617,595,4.4,469,18,High,1,1.0,0,0,0,SMS,Bronze,Employer-Sponsored,0,0
43162.73,Full-time,Midwest,5.9,0,0.617,595,4.4,469,18,High,1,-229.0,1,0,0,Email,Basic,Direct,0,0
69446.41,Full-time,Northeast,0.6,1,0.612,455,3.1,151,38,Low,0,,0,1,0,Phone,Silver,Third-Party,0,0
83435.69,Part-time,Northeast,11.9,1,0.612,455,3.1,151,38,Low,1,20.0,0,0,1,Unknown,Standard,Employer-Sponsored,1,0
50724.91,Full-time,Midwest,2.1,1,0.617,595,4.4,469,18,High,1,25.0,0,0,1,SMS,Unknown,Direct,1,0
46406.79,Full-time,West,1.0,0,0.613,574,4.7,437,28,Low,1,18.0,0,0,0,Phone,Basic,Third-Party,1,0
77536.56,Full-time,West,4.1,1,0.613,574,4.7,437,28,Low,1,4.0,0,1,0,Unknown,Silver,Third-Party,1,0
55959.06,Full-time,West,4.0,0,0.613,574,4.7,437,28,Low,1,1.0,0,0,0,Email,Standard,Employer-Sponsored,0,0
61998.78,Part-time,Northeast,2.9,0,0.612,455,3.1,151,38,Low,0,,0,0,0,Email,Silver,Direct,0,0
57875.88,Contract,West,7.1,0,0.613,574,4.7,437,28,Low,1,27.0,0,1,0,Email,Silver,Employer-Sponsored,1,0
75193.91,Contract,South,6.8,0,0.628,481,3.3,324,17,Medium,1,3.0,0,0,1,Unknown,Standard,Direct,0,0
58882.9,Full-time,South,0.5,0,0.628,481,3.3,324,17,Medium,1,12.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
59199.53,Full-time,Midwest,2.7,1,0.617,595,4.4,469,18,High,1,19.0,0,0,1,Email,Standard,Employer-Sponsored,1,0
74785.32,Contract,Northeast,0.3,1,0.612,455,3.1,151,38,Low,1,1.0,0,1,0,Phone,Standard,Direct,1,0
70659.87,Contract,Northeast,12.1,0,0.612,455,3.1,151,38,Low,1,99.0,0,0,1,SMS,Standard,Employer-Sponsored,0,0
78345.65,Part-time,Northeast,4.1,1,0.612,455,3.1,151,38,Low,1,-31.0,1,0,1,Unknown,Standard,Direct,1,0
69479.29,Full-time,Northeast,5.6,1,0.612,455,3.1,151,38,Low,1,-19.0,1,1,0,Unknown,Standard,Direct,0,0
67317.9,Full-time,Northeast,4.9,1,0.612,455,3.1,151,38,Low,1,13.0,0,0,1,Email,Standard,Unknown,1,0
100249.62,Full-time,Midwest,4.8,1,0.617,595,4.4,469,18,High,1,28.0,0,0,0,Phone,Gold,Employer-Sponsored,1,0
85134.5,Full-time,Midwest,10.5,1,0.617,595,4.4,469,18,High,1,12.0,0,0,0,Email,Premium,Employer-Sponsored,1,0
57014.4,Contract,Northeast,8.4,0,0.612,455,3.1,151,38,Low,1,6.0,0,0,1,Phone,Standard,Third-Party,1,0
59648.78,Part-time,Northeast,5.8,0,0.612,455,3.1,151,38,Low,1,6.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
44404.42,Full-time,Northeast,4.4,1,0.612,455,3.1,151,38,Low,1,27.0,0,0,0,Email,Basic,Unknown,1,0
76191.91,Full-time,South,9.2,1,0.628,481,3.3,324,17,Medium,1,208.0,0,0,1,Unknown,Silver,Employer-Sponsored,1,0
75051.4,Full-time,Northeast,1.5,1,0.612,455,3.1,151,38,Low,0,,0,0,1,Unknown,Silver,Third-Party,0,0
20685.34,Full-time,South,2.2,1,0.628,481,3.3,324,17,Medium,1,2.0,0,0,1,Email,Bronze,Direct,1,0
44945.28,Full-time,West,2.3,0,0.613,574,4.7,437,28,Low,1,-73.0,1,0,0,Email,Basic,Third-Party,0,0
77016.53,Part-time,South,0.3,1,0.628,481,3.3,324,17,Medium,1,21.0,0,1,0,Email,Standard,Direct,1,0
55121.86,Full-time,South,10.0,0,0.628,481,3.3,324,17,Medium,0,,0,0,0,Email,Silver,Direct,0,1
69773.68,Full-time,Midwest,3.2,1,0.617,595,4.4,469,18,High,1,19.0,0,0,1,Email,Standard,Direct,1,0
84662.63,Full-time,South,0.7,1,0.628,481,3.3,324,17,Medium,1,20.0,0,1,0,Unknown,Standard,Third-Party,0,0
80093.59,Full-time,Northeast,8.1,1,0.612,455,3.1,151,38,Low,1,3.0,0,0,0,Email,Standard,Employer-Sponsored,1,1
70964.36,Part-time,Northeast,6.1,0,0.612,455,3.1,151,38,Low,1,229.0,0,0,0,Unknown,Standard,Direct,1,0
54158.2,Full-time,South,1.6,0,0.628,481,3.3,324,17,Medium,1,24.0,0,0,1,Unknown,Basic,Direct,0,0
62217.83,Full-time,Northeast,7.7,1,0.612,455,3.1,151,38,Low,1,11.0,0,0,0,Email,Silver,Direct,0,0
67311.32,Full-time,South,2.3,1,0.628,481,3.3,324,17,Medium,1,193.0,0,0,1,Email,Standard,Direct,0,0
69962.34,Full-time,Northeast,5.9,1,0.612,455,3.1,151,38,Low,1,14.0,0,1,0,Email,Standard,Third-Party,0,0
84298.3,Full-time,West,11.5,1,0.613,574,4.7,437,28,Low,1,49.0,0,0,1,Phone,Standard,Third-Party,1,0
91801.86,Full-time,South,2.9,1,0.628,481,3.3,324,17,Medium,1,22.0,0,0,1,Phone,Premium,Third-Party,1,0
89378.34,Full-time,Northeast,2.4,0,0.612,455,3.1,151,38,Low,1,15.0,0,1,0,Email,Premium,Employer-Sponsored,0,0
67502.38,Full-time,West,4.9,1,0.613,574,4.7,437,28,Low,1,25.0,0,0,1,Phone,Standard,Direct,0,0
64978.21,Full-time,Midwest,4.7,1,0.617,595,4.4,469,18,High,1,7.0,0,1,0,Phone,Standard,Third-Party,1,0
45331.97,Full-time,South,1.2,1,0.628,481,3.3,324,17,Medium,1,17.0,0,0,0,Email,Basic,Direct,1,0
57425.53,Part-time,Northeast,14.6,0,0.612,455,3.1,151,38,Low,1,15.0,0,0,0,SMS,Standard,Direct,0,1
103264.1,Part-time,Northeast,1.4,0,0.612,455,3.1,151,38,Low,1,149.0,0,0,0,Phone,Gold,Third-Party,0,0
78655.46,Full-time,South,3.4,1,0.628,481,3.3,324,17,Medium,1,9.0,0,0,0,Email,Silver,Third-Party,1,0
91431.17,Contract,West,7.6,1,0.613,574,4.7,437,28,Low,1,70.0,0,0,1,Email,Premium,Direct,1,0
37509.41,Part-time,West,8.7,0,0.613,574,4.7,437,28,Low,1,-117.0,1,1,0,SMS,Unknown,Unknown,0,0
66928.42,Full-time,South,0.0,1,0.628,481,3.3,324,17,Medium,1,3.0,0,1,0,Email,Standard,Third-Party,1,0
50219.49,Full-time,West,2.1,0,0.613,574,4.7,437,28,Low,0,,0,1,0,Phone,Bronze,Direct,0,0
65952.64,Part-time,Northeast,8.0,0,0.612,455,3.1,151,38,Low,1,28.0,0,1,0,Phone,Standard,Direct,0,0
89089.01,Full-time,Midwest,7.5,1,0.617,595,4.4,469,18,High,1,17.0,0,1,0,Phone,Gold,Direct,1,0
80658.73,Full-time,Midwest,5.3,1,0.617,595,4.4,469,18,High,1,24.0,0,0,1,Email,Silver,Direct,0,0
58775.56,Full-time,South,7.8,0,0.628,481,3.3,324,17,Medium,1,6.0,0,1,0,Email,Standard,Direct,0,0
67557.25,Part-time,South,3.5,1,0.628,481,3.3,324,17,Medium,0,,0,0,0,SMS,Standard,Employer-Sponsored,1,0
49059.95,Full-time,Midwest,5.2,1,0.617,595,4.4,469,18,High,1,27.0,0,0,1,Email,Unknown,Unknown,1,0
33326.02,Full-time,West,0.0,0,0.613,574,4.7,437,28,Low,1,2.0,0,1,0,Email,Basic,Direct,1,0
80605.41,Full-time,South,0.6,1,0.628,481,3.3,324,17,Medium,0,,0,1,0,Email,Standard,Third-Party,0,0
59957.95,Part-time,Northeast,0.6,0,0.612,455,3.1,151,38,Low,1,-73.0,1,1,0,Phone,Silver,Direct,0,0
54998.3,Full-time,West,2.9,0,0.613,574,4.7,437,28,Low,1,249.0,0,0,0,Email,Unknown,Third-Party,1,0
50315.9,Full-time,Northeast,3.1,0,0.612,455,3.1,151,38,Low,1,3.0,0,0,0,Email,Basic,Employer-Sponsored,0,0
64084.62,Full-time,Northeast,7.5,1,0.612,455,3.1,151,38,Low,1,22.0,0,0,1,Email,Silver,Unknown,0,0
40217.49,Contract,Northeast,2.2,0,0.612,455,3.1,151,38,Low,1,14.0,0,0,0,Email,Unknown,Employer-Sponsored,0,0
52315.99,Full-time,Northeast,5.6,0,0.612,455,3.1,151,38,Low,1,25.0,0,0,1,Email,Bronze,Employer-Sponsored,0,0
78214.75,Full-time,Northeast,5.8,1,0.612,455,3.1,151,38,Low,0,,0,0,1,Email,Standard,Third-Party,1,0
64555.98,Full-time,Midwest,4.2,1,0.617,595,4.4,469,18,High,1,210.0,0,0,1,Email,Silver,Third-Party,1,0
41641.18,Full-time,Midwest,1.6,1,0.617,595,4.4,469,18,High,1,15.0,0,1,0,Email,Unknown,Third-Party,1,0
60840.69,Part-time,South,0.2,0,0.628,481,3.3,324,17,Medium,1,-72.0,1,1,0,Unknown,Silver,Direct,0,0
56503.55,Full-time,Midwest,3.3,0,0.617,595,4.4,469,18,High,1,11.0,0,1,0,Phone,Standard,Direct,0,0
63652.49,Full-time,West,5.4,1,0.613,574,4.7,437,28,Low,1,114.0,0,0,1,Email,Standard,Third-Party,1,0
71327.35,Full-time,South,1.2,1,0.628,481,3.3,324,17,Medium,1,25.0,0,1,0,Unknown,Standard,Third-Party,0,0
67061.06,Full-time,West,2.6,1,0.613,574,4.7,437,28,Low,1,12.0,0,0,1,SMS,Standard,Third-Party,0,0
53370.06,Full-time,South,2.2,1,0.628,481,3.3,324,17,Medium,1,5.0,0,0,1,Email,Basic,Employer-Sponsored,1,0
77705.89,Full-time,Northeast,2.1,1,0.612,455,3.1,151,38,Low,1,-225.0,1,0,1,Email,Standard,Third-Party,1,0
47413.71,Full-time,South,0.3,1,0.628,481,3.3,324,17,Medium,1,10.0,0,1,0,Phone,Basic,Unknown,1,0
76474.89,Full-time,West,4.1,1,0.613,574,4.7,437,28,Low,1,9.0,0,0,1,Unknown,Standard,Employer-Sponsored,1,0
59179.36,Full-time,West,0.9,1,0.613,574,4.7,437,28,Low,1,23.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
62985.64,Contract,Midwest,16.3,0,0.617,595,4.4,469,18,High,1,10.0,0,0,0,Unknown,Standard,Direct,1,1
51609.41,Full-time,South,10.2,1,0.628,481,3.3,324,17,Medium,1,20.0,0,0,1,Phone,Unknown,Direct,1,0
58340.43,Full-time,South,4.1,1,0.628,481,3.3,324,17,Medium,1,136.0,0,0,1,Email,Standard,Direct,1,0
81743.51,Contract,South,4.7,1,0.628,481,3.3,324,17,Medium,1,123.0,0,0,1,Unknown,Silver,Employer-Sponsored,1,0
73953.41,Full-time,West,1.3,1,0.613,574,4.7,437,28,Low,1,52.0,0,1,0,SMS,Standard,Employer-Sponsored,0,0
67102.07,Contract,South,1.7,1,0.628,481,3.3,324,17,Medium,1,19.0,0,0,1,Email,Silver,Direct,1,0
81720.21,Contract,South,0.9,1,0.628,481,3.3,324,17,Medium,1,26.0,0,1,0,Email,Silver,Third-Party,1,0
79832.37,Full-time,Midwest,0.1,1,0.617,595,4.4,469,18,High,1,13.0,0,1,0,Phone,Standard,Third-Party,0,0
40172.98,Full-time,West,2.5,0,0.613,574,4.7,437,28,Low,1,19.0,0,1,0,Phone,Basic,Employer-Sponsored,0,0
80232.5,Part-time,South,0.6,1,0.628,481,3.3,324,17,Medium,1,23.0,0,1,0,SMS,Standard,Third-Party,1,0
62976.95,Part-time,Northeast,14.5,0,0.612,455,3.1,151,38,Low,1,-154.0,1,0,0,Unknown,Standard,Third-Party,0,1
48577.18,Full-time,South,1.6,0,0.628,481,3.3,324,17,Medium,1,23.0,0,1,0,Phone,Basic,Employer-Sponsored,1,0
66453.47,Full-time,West,4.7,1,0.613,574,4.7,437,28,Low,1,-293.0,1,1,0,SMS,Standard,Employer-Sponsored,1,0
56384.29,Full-time,South,2.1,0,0.628,481,3.3,324,17,Medium,1,25.0,0,0,0,Phone,Standard,Direct,0,0
50692.92,Contract,Midwest,2.8,0,0.617,595,4.4,469,18,High,1,28.0,0,0,0,Email,Basic,Direct,1,0
74139.17,Full-time,South,0.4,1,0.628,481,3.3,324,17,Medium,0,,0,1,0,Email,Standard,Third-Party,1,0
73849.65,Full-time,West,16.3,1,0.613,574,4.7,437,28,Low,1,8.0,0,0,1,Phone,Silver,Employer-Sponsored,0,0
70333.14,Full-time,Midwest,9.0,1,0.617,595,4.4,469,18,High,1,20.0,0,0,1,Phone,Standard,Direct,1,0
69181.81,Full-time,South,4.7,1,0.628,481,3.3,324,17,Medium,1,318.0,0,0,1,Phone,Silver,Direct,0,0
69028.41,Contract,Northeast,7.9,0,0.612,455,3.1,151,38,Low,1,21.0,0,0,1,Email,Silver,Employer-Sponsored,0,0
64087.19,Contract,Northeast,4.7,0,0.612,455,3.1,151,38,Low,1,20.0,0,0,1,Phone,Standard,Unknown,0,0
55737.97,Part-time,South,3.0,0,0.628,481,3.3,324,17,Medium,1,-183.0,1,0,0,Email,Silver,Employer-Sponsored,1,0
74392.31,Contract,South,4.8,0,0.628,481,3.3,324,17,Medium,1,3.0,0,1,0,Phone,Standard,Direct,0,0
63009.19,Full-time,Northeast,0.7,1,0.612,455,3.1,151,38,Low,1,1.0,0,1,0,Unknown,Standard,Direct,0,0
92803.15,Full-time,South,5.5,1,0.628,481,3.3,324,17,Medium,1,23.0,0,0,1,Unknown,Gold,Unknown,1,0
57739.96,Part-time,South,2.7,0,0.628,481,3.3,324,17,Medium,1,10.0,0,0,1,Email,Silver,Employer-Sponsored,1,0
66624.51,Full-time,West,5.6,1,0.613,574,4.7,437,28,Low,0,,0,0,1,Email,Silver,Direct,0,0
90159.28,Full-time,Midwest,1.1,1,0.617,595,4.4,469,18,High,1,-55.0,1,1,0,Unknown,Premium,Employer-Sponsored,1,0
73991.67,Full-time,Northeast,0.6,0,0.612,455,3.1,151,38,Low,1,1.0,0,1,0,Unknown,Silver,Employer-Sponsored,0,0
52709.37,Full-time,South,2.2,1,0.628,481,3.3,324,17,Medium,1,13.0,0,0,0,Phone,Basic,Direct,1,0
79243.0,Full-time,West,3.8,1,0.613,574,4.7,437,28,Low,1,10.0,0,0,1,Email,Standard,Third-Party,1,0
74060.0,Part-time,South,0.1,1,0.628,481,3.3,324,17,Medium,1,1.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
59933.46,Full-time,Northeast,2.0,0,0.612,455,3.1,151,38,Low,1,28.0,0,0,0,Phone,Standard,Direct,0,0
79179.9,Full-time,Northeast,6.7,1,0.612,455,3.1,151,38,Low,1,18.0,0,0,1,Email,Standard,Employer-Sponsored,1,0
70555.74,Full-time,South,4.7,1,0.628,481,3.3,324,17,Medium,1,14.0,0,0,1,Email,Standard,Third-Party,0,0
101274.38,Full-time,Northeast,3.4,1,0.612,455,3.1,151,38,Low,1,-204.0,1,1,0,Unknown,Premium,Third-Party,1,0
72940.63,Part-time,South,3.8,0,0.628,481,3.3,324,17,Medium,1,7.0,0,0,0,Phone,Standard,Employer-Sponsored,1,0
79231.04,Part-time,Northeast,1.8,0,0.612,455,3.1,151,38,Low,1,-11.0,1,1,0,Email,Silver,Direct,0,0
76632.0,Full-time,West,0.8,1,0.613,574,4.7,437,28,Low,1,21.0,0,1,0,Email,Silver,Direct,1,0
55917.24,Full-time,West,2.1,1,0.613,574,4.7,437,28,Low,1,19.0,0,0,1,Unknown,Silver,Employer-Sponsored,1,0
77435.29,Full-time,South,0.4,1,0.628,481,3.3,324,17,Medium,1,6.0,0,1,0,Unknown,Standard,Direct,0,0
79986.09,Full-time,Northeast,4.5,1,0.612,455,3.1,151,38,Low,1,12.0,0,0,1,Email,Silver,Third-Party,0,0
96220.04,Full-time,West,3.8,1,0.613,574,4.7,437,28,Low,1,-100.0,1,0,1,Phone,Gold,Employer-Sponsored,1,0
65234.01,Full-time,South,4.2,1,0.628,481,3.3,324,17,Medium,1,12.0,0,0,1,Email,Standard,Direct,1,0
28755.32,Full-time,West,0.7,1,0.613,574,4.7,437,28,Low,1,55.0,0,1,0,Phone,Bronze,Direct,1,0
51300.25,Contract,Midwest,1.7,0,0.617,595,4.4,469,18,High,1,-106.0,1,0,0,Unknown,Bronze,Employer-Sponsored,1,0
63744.16,Full-time,Northeast,4.0,1,0.612,455,3.1,151,38,Low,1,13.0,0,0,1,Phone,Standard,Direct,1,0
74197.29,Full-time,Midwest,0.3,1,0.617,595,4.4,469,18,High,1,28.0,0,1,0,SMS,Silver,Direct,0,0
59391.85,Contract,Northeast,4.0,0,0.612,455,3.1,151,38,Low,1,12.0,0,0,0,Unknown,Standard,Third-Party,0,0
39003.63,Full-time,West,1.4,0,0.613,574,4.7,437,28,Low,1,17.0,0,0,1,Email,Unknown,Direct,0,0
74978.89,Full-time,Midwest,0.5,1,0.617,595,4.4,469,18,High,1,128.0,0,1,0,Unknown,Silver,Employer-Sponsored,1,0
65464.63,Full-time,Midwest,1.0,1,0.617,595,4.4,469,18,High,1,9.0,0,1,0,Email,Standard,Third-Party,0,0
88759.28,Part-time,Midwest,1.3,1,0.617,595,4.4,469,18,High,1,-52.0,1,0,1,Email,Gold,Unknown,1,0
77836.15,Part-time,West,5.4,1,0.613,574,4.7,437,28,Low,1,13.0,0,0,1,Email,Standard,Direct,1,0
62533.72,Part-time,West,0.0,1,0.613,574,4.7,437,28,Low,1,184.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
69058.91,Full-time,West,1.0,1,0.613,574,4.7,437,28,Low,1,1.0,0,0,1,Unknown,Standard,Third-Party,0,0
47909.78,Full-time,Midwest,0.7,0,0.617,595,4.4,469,18,High,1,9.0,0,1,0,Email,Unknown,Third-Party,0,0
66977.72,Full-time,Northeast,2.0,1,0.612,455,3.1,151,38,Low,1,22.0,0,0,1,Email,Silver,Direct,1,0
45342.51,Part-time,Northeast,3.0,0,0.612,455,3.1,151,38,Low,0,,0,0,0,Email,Basic,Direct,1,0
53014.55,Part-time,Midwest,0.6,0,0.617,595,4.4,469,18,High,1,20.0,0,1,0,Email,Basic,Direct,0,0
62903.82,Full-time,Northeast,7.2,1,0.612,455,3.1,151,38,Low,1,12.0,0,0,1,Email,Standard,Employer-Sponsored,0,0
50186.65,Contract,Northeast,3.6,0,0.612,455,3.1,151,38,Low,1,17.0,0,0,0,Email,Basic,Third-Party,1,0
66105.2,Full-time,South,0.4,1,0.628,481,3.3,324,17,Medium,1,10.0,0,1,0,Email,Silver,Unknown,1,0
45775.73,Full-time,Midwest,3.9,1,0.617,595,4.4,469,18,High,1,-147.0,1,0,1,Phone,Bronze,Direct,1,0
82714.39,Contract,West,0.4,0,0.613,574,4.7,437,28,Low,1,27.0,0,1,0,Email,Silver,Direct,0,0
57345.15,Part-time,West,5.0,0,0.613,574,4.7,437,28,Low,1,160.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
67195.28,Full-time,West,3.3,1,0.613,574,4.7,437,28,Low,1,5.0,0,0,1,Email,Standard,Direct,1,0
74019.13,Full-time,Northeast,5.7,1,0.612,455,3.1,151,38,Low,1,11.0,0,0,0,Phone,Silver,Direct,0,0
78245.69,Full-time,Northeast,3.4,1,0.612,455,3.1,151,38,Low,1,8.0,0,0,0,Phone,Standard,Employer-Sponsored,1,0
63894.34,Full-time,Midwest,5.4,1,0.617,595,4.4,469,18,High,1,15.0,0,1,0,Phone,Standard,Third-Party,1,0
56656.18,Full-time,Northeast,5.8,0,0.612,455,3.1,151,38,Low,1,1.0,0,1,0,Phone,Standard,Third-Party,0,0
58528.42,Full-time,West,3.4,1,0.613,574,4.7,437,28,Low,1,23.0,0,0,1,Unknown,Silver,Direct,1,0
59400.84,Part-time,South,1.0,0,0.628,481,3.3,324,17,Medium,1,3.0,0,0,0,Email,Silver,Employer-Sponsored,1,0
40189.16,Contract,West,3.2,0,0.613,574,4.7,437,28,Low,1,15.0,0,0,1,Phone,Basic,Employer-Sponsored,1,0
48772.38,Part-time,Midwest,5.9,0,0.617,595,4.4,469,18,High,1,-174.0,1,0,0,Email,Bronze,Employer-Sponsored,1,0
50024.17,Part-time,Midwest,9.3,0,0.617,595,4.4,469,18,High,1,13.0,0,0,0,Phone,Basic,Employer-Sponsored,1,1
71489.23,Full-time,South,2.4,1,0.628,481,3.3,324,17,Medium,1,6.0,0,1,0,Email,Standard,Direct,1,0
81424.2,Part-time,Northeast,4.9,1,0.612,455,3.1,151,38,Low,1,17.0,0,0,1,Email,Silver,Employer-Sponsored,1,0
67382.06,Full-time,Midwest,0.5,1,0.617,595,4.4,469,18,High,1,23.0,0,1,0,SMS,Silver,Direct,1,0
66409.24,Full-time,Midwest,4.0,1,0.617,595,4.4,469,18,High,1,2.0,0,1,0,Phone,Standard,Employer-Sponsored,0,0
63251.1,Full-time,West,5.8,1,0.613,574,4.7,437,28,Low,1,-151.0,1,0,1,SMS,Standard,Third-Party,1,0
63919.37,Full-time,South,4.3,1,0.628,481,3.3,324,17,Medium,1,10.0,0,1,0,Email,Standard,Direct,0,0
82644.58,Full-time,Midwest,4.5,1,0.617,595,4.4,469,18,High,1,4.0,0,0,0,Phone,Silver,Direct,0,0
